ticket_id,description,category,priority,created_date
INC0001378,Teams software crashes when running reports,Software,Low,2025-07-12
INC0002776,Cannot connect to switch. Getting access denied error,Network,Low,2025-07-12
INC0003932,mouse is unresponsive. Hardware failure error: 0x80004005,Hardware,Low,2025-07-12
INC0001556,Cannot connect to proxy server. Getting timeout error,Network,Low,2025-07-12
INC0001198,system not working. Error: 0x80004005 (affecting multiple users),Software,Medium,2025-07-12
INC0000506,VPN keeps failing when connecting to WiFi,Network,Critical,2025-07-12
INC0003512,printer hardware malfunction - making unusual noise,Hardware,Critical,2025-07-12
INC0004308,Slack software performance is malfunctioning,Software,Medium,2025-07-12
INC0004318,Software error in Outlook: access denied,Software,Critical,2025-07-12
INC0003372,keyboard hardware malfunction - making unusual noise,Hardware,Medium,2025-07-12
INC0003078,cannot install chrome browser application. error: access denied,Software,Low,2025-07-12
INC0002931,VPN connectivity issue - null pointer,Network,Medium,2025-07-12
INC0000525,MySQL database backup malfunctioning. Error: access denied,Database,Medium,2025-07-12
INC0003271,Network connection to proxy server is not working,Network,Medium,2025-07-12
INC0001334,Unauthorized access attempt to admin portal - security breach,Security,Critical,2025-07-12
INC0001401,Unable to access switch. Network timeout after 300 seconds,Network,Medium,2025-07-12
INC0002877,Physical issue with keyboard - keeps failing,Hardware,High,2025-07-12
INC0001373,Teams software performance is malfunctioning,Software,High,2025-07-12
INC0000411,Network outage affecting DNS server,Network,Medium,2025-07-12
INC0003726,Network outage affecting proxy server,Network,High,2025-07-12
INC0001992,keyboard hardware malfunction - making unusual noise - high priority,Hardware,Medium,2025-07-12
INC0000919,Cannot reset password for admin portal. Authentication access denied,Security,Medium,2025-07-12
INC0004060,Database query timeout on inventory DB database,Database,Low,2025-07-12
INC0000649,Cannot reset password for admin portal. Authentication access denied,Security,Medium,2025-07-12
INC0003513,Teams software license malfunctioning,Software,High,2025-07-12
INC0001753,Application Zoom keeps failing after software update - URGENT,Software,Medium,2025-07-12
INC0000310,Database corruption in customer DB table - high priority,Database,Low,2025-07-12
INC0003720,Database connection pool exhausted for inventory DB,Database,Medium,2025-07-12
INC0001173,Cannot install Microsoft Office application. Error: null pointer,Software,High,2025-07-12
INC0004474,Security alert: authentication failure on user account,Security,High,2025-07-12
INC0002700,Database corruption in MySQL table,Database,Low,2025-07-12
INC0004107,"Need replacement webcam, current hardware unresponsive",Hardware,High,2025-07-12
INC0002714,Cannot reset password for corporate email. Authentication null pointer,Security,Medium,2025-07-12
INC0004305,Database connection pool exhausted for SQL Server,Database,Medium,2025-07-12
INC0003745,Database query timeout on Oracle database,Database,Low,2025-07-12
INC0001643,Chrome browser software performance is not working,Software,Low,2025-07-12
INC0000269,Account locked for Active Directory. Security breach detected,Security,Medium,2025-07-12
INC0003040,Database query timeout on MySQL database,Database,Low,2025-07-12
INC0002401,firewall connectivity issue - access denied,Network,Low,2025-07-12
INC0000240,Database query timeout on reporting database database,Database,Low,2025-07-12
INC0004501,Cannot connect to VPN. Getting 404 error,Network,Low,2025-07-12
INC0003475,Cannot connect to reporting database database server. access denied - URGENT,Database,Medium,2025-07-12
INC0004552,webcam not detected by system,Hardware,Medium,2025-07-12
INC0004990,Database connection pool exhausted for customer DB,Database,Low,2025-07-12
INC0003111,service unresponsive. Error: access denied,Network,Medium,2025-07-12
INC0000938,microsoft office software crashes when running reports,Software,High,2025-07-12
INC0000019,Unauthorized access attempt to corporate email - security breach,Security,Medium,2025-07-12
INC0004025,Slow database query performance on inventory DB,Database,Low,2025-07-12
INC0003366,Unable to access VPN. Network timeout after 60 seconds,Network,Medium,2025-07-12
INC0001511,Network outage affecting router,Network,Medium,2025-07-12
INC0000286,WiFi connectivity issue - timeout,Network,Low,2025-07-12
INC0002017,webcam is very slow. Hardware failure error: 500,Hardware,High,2025-07-12
INC0001977,Hardware device scanner showing 500,Hardware,Medium,2025-07-12
INC0004497,"Need replacement laptop, current hardware not working",Hardware,High,2025-07-12
INC0000531,Network connection to switch is not working,Network,Medium,2025-07-12
INC0004824,Unauthorized access attempt to Active Directory - security breach,Security,Medium,2025-07-12
INC0002377,"Need replacement keyboard, current hardware malfunctioning",Hardware,Critical,2025-07-12
INC0000597,mouse hardware malfunction - making unusual noise,Hardware,Medium,2025-07-12
INC0001873,Microsoft Office software license not working,Software,High,2025-07-12
INC0004883,Slack software performance is unresponsive,Software,Medium,2025-07-12
INC0004641,VPN malfunctioning when connecting to router,Network,Low,2025-07-12
INC0004218,Chrome browser software license malfunctioning,Software,Medium,2025-07-12
INC0001918,Chrome browser software license unresponsive (affecting multiple users),Software,High,2025-07-12
INC0004635,system unresponsive. Error: 0x80004005. Please help,Database,High,2025-07-12
INC0002811,VPN not working when connecting to VPN (affecting multiple users),Network,High,2025-07-12
INC0000809,Cannot reset password for corporate email. Authentication access denied,Security,Medium,2025-07-12
INC0004926,Unable to access router. Network timeout after 30 seconds,Network,Medium,2025-07-12
INC0000205,Database corruption in MySQL table,Database,Critical,2025-07-12
INC0002588,Teams software performance is keeps failing,Software,Low,2025-07-12
INC0004145,Database connection pool exhausted for SQL Server - URGENT,Database,Medium,2025-07-12
INC0003085,Database corruption in reporting database table,Database,Medium,2025-07-12
INC0002213,Slack software license very slow,Software,Low,2025-07-12
INC0004392,scanner not detected by system,Hardware,Low,2025-07-12
INC0002494,Unauthorized access attempt to corporate email - security breach,Security,Medium,2025-07-12
INC0002974,Security alert: policy violation on security system,Security,Medium,2025-07-12
INC0002540,Slow database query performance on SQL Server,Database,High,2025-07-12
INC0003065,Database connection pool exhausted for SQL Server - URGENT,Database,Critical,2025-07-12
INC0002147,Hardware device scanner showing 404,Hardware,High,2025-07-12
INC0000874,Security vulnerability detected in Active Directory,Security,Low,2025-07-12
INC0002787,mouse hardware malfunction - making unusual noise,Hardware,High,2025-07-12
INC0004730,SQL Server database backup not working. Error: connection refused (affecting multiple users),Database,High,2025-07-12
INC0003083,Application Slack not working after software update,Software,High,2025-07-12
INC0001229,Unauthorized access attempt to Active Directory - security breach,Security,Medium,2025-07-12
INC0004795,Database corruption in inventory DB table,Database,Medium,2025-07-12
INC0000022,Hardware device scanner showing 404,Hardware,High,2025-07-12
INC0004303,service unresponsive. Error: timeout - URGENT,Software,Medium,2025-07-12
INC0002677,Physical issue with webcam - malfunctioning - URGENT,Hardware,Medium,2025-07-12
INC0003114,Permission denied accessing Active Directory - security restriction,Security,Medium,2025-07-12
INC0001502,mouse is unresponsive. Hardware failure error: connection refused - URGENT,Hardware,High,2025-07-12
INC0004402,"Need replacement keyboard, current hardware keeps failing",Hardware,High,2025-07-12
INC0001518,Software error in Outlook: null pointer,Software,Medium,2025-07-12
INC0002607,Hardware device laptop showing timeout,Hardware,Medium,2025-07-12
INC0000825,Database corruption in customer DB table - URGENT,Database,High,2025-07-12
INC0003675,Database query timeout on inventory DB database,Database,High,2025-07-12
INC0004804,Unauthorized access attempt to corporate email - security breach,Security,Medium,2025-07-12
INC0000709,Security alert: breach detected on corporate email,Security,High,2025-07-12
INC0000243,Software error in Outlook: null pointer,Software,Low,2025-07-12
INC0004737,Hardware device scanner showing 0x80004005,Hardware,High,2025-07-12
INC0004417,laptop hardware malfunction - making unusual noise,Hardware,High,2025-07-12
INC0002550,database connection pool exhausted for customer db (affecting multiple users),Database,Critical,2025-07-12
INC0000313,Application Adobe Reader not working after software update,Software,High,2025-07-12
INC0003603,Teams software license malfunctioning,Software,Medium,2025-07-12
INC0004486,switch connectivity issue - access denied,Network,Medium,2025-07-12
INC0002362,"Need replacement printer, current hardware keeps failing",Hardware,Medium,2025-07-12
INC0000358,Application Slack very slow after software update,Software,Medium,2025-07-12
INC0000486,VPN not working when connecting to proxy server (affecting multiple users),Network,High,2025-07-12
INC0002740,Database query timeout on MySQL database,Database,Medium,2025-07-12
INC0001342,Physical issue with scanner - malfunctioning,Hardware,Medium,2025-07-12
INC0003447,mouse hardware malfunction - making unusual noise,Hardware,Medium,2025-07-12
INC0002857,Hardware device laptop showing 500,Hardware,High,2025-07-12
INC0003151,Network connection to WiFi is keeps failing,Network,Low,2025-07-12
INC0001888,Application Zoom keeps failing after software update - URGENT,Software,Critical,2025-07-12
INC0001665,Cannot connect to reporting database database server. connection refused,Database,Low,2025-07-12
INC0000574,Unauthorized access attempt to admin portal - security breach,Security,High,2025-07-12
INC0000598,Microsoft Office software license malfunctioning,Software,Medium,2025-07-12
INC0004296,Network connection to switch is keeps failing,Network,Medium,2025-07-12
INC0000824,system malfunctioning. Error: connection refused,Security,High,2025-07-12
INC0000624,Permission denied accessing user account - security restriction,Security,High,2025-07-12
INC0004267,Physical issue with keyboard - very slow,Hardware,Medium,2025-07-12
INC0004100,service keeps failing. Error: 404 (affecting multiple users),Database,High,2025-07-12
INC0003750,Database query timeout on Oracle database,Database,Medium,2025-07-12
INC0001220,Slow database query performance on Oracle,Database,Medium,2025-07-12
INC0001835,Database query timeout on reporting database database - high priority,Database,Medium,2025-07-12
INC0003852,Hardware device webcam showing connection refused (affecting multiple users),Hardware,High,2025-07-12
